name,model_type,test_MeanSquaredError,test_MeanAbsolutePercentageError,test_MeanSquaredErrorHighChangeIntervals,Mean test time per sample (ms)
lstm_2025-02-06_15-09-19,lstm,0.597678479925047,2.255276538373895,0.9590521291469216,0.7868934518007367
transformer_2025-02-06_15-09-04,transformer,0.6236454122663244,1.3732837786088998,1.42146323653178,0.8958485244256457
tcn_2025-02-06_15-08-56,tcn,0.9859671707213185,1.4279265715175615,1.916530026376059,0.8098575839167818
nhits_2025-02-06_15-08-47,nhits,0.6952627004048088,1.757744806912673,1.3983297658344114,0.8634610675618318
tft_2025-02-06_15-08-46,tft,0.3139197935624462,1.380209446800012,0.6621893351615635,2.420127262954441
deepar_2025-02-06_15-08-44,deepar,1.2945522963233305,4.970869704834869,2.127804313005426,0.9096055896595464
lstm_2025-02-06_15-08-42,lstm,0.631810204825217,3.3792892790637103,0.9406900931462516,0.7850690206508045
tcn_2025-02-06_15-08-20,tcn,,,,0.8265332933372396
transformer_2025-02-06_15-08-20,transformer,0.6181957283380002,1.3323413233679782,1.4069908664630435,0.8475359138625357
deepar_2025-02-06_15-08-05,deepar,1.044788590303584,3.7630257739487063,1.9007909623095829,0.9089346165242402
lstm_2025-02-06_15-08-03,lstm,0.4780218094026152,2.1816694868664097,1.0014788540937958,0.7887318494546292
tft_2025-02-06_15-07-48,tft,0.3550470086685161,0.9885948616436888,0.746810075156702,2.450385854086455
tcn_2025-02-06_15-07-45,tcn,,,,0.8267938883503532
transformer_2025-02-06_15-07-32,transformer,0.6091578021978631,1.3129250342925565,1.3884256277939369,0.8588171804614384
nhits_2025-02-06_15-07-28,nhits,0.6979566330202709,2.304427735310633,1.5164159508768835,0.8505653894847007
deepar_2025-02-06_15-07-27,deepar,1.4839519519889373,6.053220943175952,2.0713769235404293,0.8177427436842027
lstm_2025-02-06_15-07-25,lstm,0.5816472032761707,1.8681396550108809,1.0574454089981065,0.8069389168639927
